weibo_id user_id time emotional_level repost_num follow_num at_flag topic_flag url_flag content_length time_step fans_num width1 width2 width3 width4 width5 width6 width7 width8 width9 width10 width11 width12
3929375579404234 2104560 14:06:45 10.620193859529001 164 35 0 0 0 10 2 31449 0 0 0 0 0 0 0 0 11 29 43 58
3929440805617847 5511390 18:25:55 16.676277324523 169 3072 0 2 0 11 2 63745 23 35 46 50 59 73 107 134 136 153 156 156
3929446387813559 7298946 18:48:07 31.165475823472143 477 62 0 0 1 38 2 35548 15 25 37 47 87 117 193 236 249 336 390 393
3929458337639426 7579011 19:35:36 9.401137425646 1147 62 0 0 0 7 3 14876 36 62 74 92 140 321 587 641 657 795 862 906
3929459822243177 5511390 19:41:30 24.92870253494335 193 3072 0 4 1 25 3 63745 13 22 30 37 52 60 61 66 66 129 181 183
3929482991456354 7389240 21:13:34 9.589662393569002 1223 49 0 0 0 8 3 36332 299 450 451 554 906 1015 1074 1091 1094 1188 1207 1215
3929489052594380 8323717 21:37:39 5.52226266357103 129 36 0 0 0 19 3 239 6 15 30 33 47 53 57 58 61 122 126 126
3929696280091046 4185293 11:21:06 29.366431856007896 960 100 0 2 0 22 1 54 197 370 499 591 757 854 902 920 936 944 959 961
3929704098949311 5511390 11:52:10 11.405988289820352 148 3072 0 2 0 17 1 63745 13 17 25 36 45 51 60 65 85 97 101 132
3929734712642592 7460165 13:53:49 18.972290551857494 204 162 0 0 0 18 2 101550 35 52 59 66 89 106 122 132 144 157 165 169
3929805982151569 8241251 18:37:01 6.731886295591399 475 227 0 0 0 15 2 367296 27 41 51 66 156 228 270 310 315 378 392 396
3929825201216376 7485484 19:53:23 14.797686748929198 204 105 0 4 0 18 3 249 6 16 23 42 82 100 115 115 116 165 186 192
3929999767753543 7460165 07:27:03 14.614803503375898 277 162 0 0 0 15 1 101550 21 42 57 69 102 116 140 155 168 197 212 220
3930122292005290 7002655 15:33:55 13.00562953362 118 99 0 0 1 16 2 1464 14 29 37 40 46 49 50 67 113 119 119 119
3930189518325349 6472320 20:01:03 9.175255158364081 130 18 0 0 1 7 3 44426 11 23 26 31 37 45 61 70 73 111 118 119
3930211957087438 7216681 21:30:13 10.107922374426003 126 55 1 2 0 18 3 1296 73 96 110 114 122 124 124 124 124 125 127 127
3930390933031311 7995816 09:21:24 7.824926722758031 91 72 0 0 0 15 1 15374 8 27 32 36 41 48 57 61 70 83 87 92
3930406744756257 7995816 10:24:14 8.920848742392199 73 72 0 0 0 5 1 15374 4 14 20 28 33 36 45 49 52 62 71 71
3930450999096671 5909737 13:20:05 28.849969210559827 399 390 0 2 0 53 2 13756 22 47 56 60 100 164 217 242 278 366 372 373
3930459882426565 7016122 13:55:23 54.260266167765685 605 23 1 4 0 70 2 27670 0 0 0 0 0 2 41 102 117 159 192 315
3930592159153683 5396488 22:41:00 1.0186240316438 365 3025 0 0 0 8 3 47439 20 33 60 84 143 159 162 167 184 313 332 340
3930814989787068 3530894 13:26:27 10.816518956373553 561 4 0 0 0 7 2 4 0 0 0 0 0 0 0 27 35 42 223 223
3930846094062886 1169871 15:30:03 29.412189331626397 422 55 0 2 1 30 2 354111 21 22 30 38 53 65 72 79 83 86 89 91
3930855048842642 624760 16:05:38 42.35197487768345 157 30 0 0 1 53 2 1526 0 0 0 0 0 0 0 1 1 1 1 1
3930946031749289 7855605 22:07:10 37.7889180824654 1251 133 0 0 1 33 3 23116 37 72 94 115 174 270 323 331 398 964 1068 1118
3931110335312631 1507856 09:00:03 11.377498408667002 1369 30 0 2 0 10 1 254413 132 217 300 403 509 739 964 1056 1132 1302 1332 1342
3931140534341017 800129 11:00:03 24.9102874573139 885 32 0 0 1 24 1 161829 47 108 157 204 300 364 406 430 461 530 553 624
3931143558761242 7995816 11:12:04 8.716009814873201 106 72 0 0 0 11 1 15374 17 31 38 44 55 63 68 71 78 92 97 102
3931178325148745 7696494 13:30:13 40.779174440583404 152 31 0 0 0 32 2 152737 0 0 0 0 0 0 0 0 0 0 0 1
3931197010844440 7947935 14:44:28 25.35125080264647 211 128 0 2 1 41 2 3689 1 2 12 46 82 167 178 188 202 212 212 212
3931266535549189 4956849 19:20:44 28.572475518534823 1457 66 0 0 1 40 3 111689 55 102 126 143 224 305 463 545 579 1103 1319 1425
3931280007475905 3769454 20:14:16 11.903708519069195 408 67 0 2 0 16 3 38 0 0 0 0 0 0 0 0 0 0 40 114
3931291781193505 5257388 21:01:03 19.921485059011488 936 37 0 0 0 32 3 77620 112 113 189 262 415 537 635 651 663 855 892 895
3931310457942427 4192020 22:15:16 5.425009758791201 553 43 1 2 0 18 3 988 2 2 4 6 143 172 183 184 204 548 551 552
3931367836729479 7190870 02:03:16 4.5172641964737 776 52 0 0 0 9 0 95 0 0 0 0 0 0 1 8 542 755 768 770
3931422231964553 8227062 05:39:25 20.674142909590305 197 66 0 2 0 27 0 1529 0 0 0 2 4 8 59 77 89 95 196 198
3931526385058577 3599093 12:33:17 19.676868993093 958 60 0 0 1 11 1 25505 50 93 124 212 328 393 446 475 515 571 633 690
3931633490768697 5511390 19:38:53 28.926370578763557 234 3072 0 2 0 27 3 63745 19 31 35 42 52 59 66 66 69 77 211 218
3931643624864738 8166668 20:19:09 21.564466170215567 1119 80 1 4 0 20 3 716 3 22 39 59 214 328 456 481 491 862 927 942
3931678693311201 1565461 22:38:30 14.069837262335 1435 23 0 0 0 15 3 161844 154 286 402 476 626 698 757 774 878 1314 1371 1388
3931880820704229 1868711 12:01:41 11.099918849688999 1365 84 4 0 0 14 1 12 5 40 53 71 232 445 736 915 1005 1151 1318 1337
3931896138569988 6337870 13:02:33 7.046516342597829 506 83 0 2 0 11 2 27880 32 101 174 232 329 380 411 422 434 452 459 462
3931913461145011 1351956 14:11:23 41.23256296533068 533 150 0 4 1 40 2 5676 21 45 61 82 148 203 294 356 420 496 519 521
3931915512025496 3954520 14:19:32 7.807773509239999 970 316 0 0 0 14 2 47394 15 57 84 101 169 217 490 712 828 881 917 934
3931986357781037 5257388 19:01:03 13.017285734205 1262 37 0 0 1 17 3 77620 12 167 331 436 746 910 1067 1103 1105 1166 1190 1198
3932012039973987 6066294 20:43:06 17.3246178629605 655 233 0 0 1 12 3 13071 46 70 91 116 207 255 297 309 314 532 560 570
3932012966450263 7566567 20:46:47 7.8053296687219005 217 19 0 2 0 6 3 12190 0 0 0 0 0 0 0 0 0 0 0 0
3932056884784341 7389240 23:41:18 32.007917959155996 1131 49 0 2 1 28 3 36332 440 591 673 755 830 862 867 876 954 1060 1095 1099
3932291585509556 7988221 15:13:55 18.679335822259702 300 99 0 2 1 41 2 34698 0 1 1 1 2 2 2 2 2 10 59 210
3932323172876743 5987839 17:19:25 11.471004116812 1322 267 0 2 0 9 2 357 0 0 0 0 0 0 0 0 0 0 0 0
3932363593477514 800129 20:00:03 17.0650994469454 930 32 0 0 1 16 3 161829 62 116 160 193 279 507 713 739 747 827 847 866
3932363844920011 6472320 20:01:03 22.974199430383 127 18 0 0 1 20 3 44426 13 20 22 31 46 54 70 77 79 99 104 104
3932395172865971 1446600 22:05:32 25.894728322374 656 26 0 2 1 18 3 49436 82 180 285 372 486 515 529 529 532 586 593 596
3932413753098213 262802 23:19:22 8.688738713788402 777 1 0 0 0 11 3 7341 99 174 216 240 266 273 279 282 292 304 668 709
3932537087064921 7770506 07:29:26 19.58305919481269 386 40 0 0 0 70 1 3823 25 36 50 64 121 161 197 242 300 358 372 375
3932603448745651 2907335 11:53:09 29.761277465026502 911 4 0 0 1 42 1 19479 106 196 257 326 422 496 596 636 684 733 824 832
3932607240243095 7298946 12:08:13 44.502195044154355 349 62 0 4 0 44 1 35548 26 53 69 88 119 141 168 204 258 335 345 347
3932613544499211 799845 12:33:16 16.732215377230993 1279 18 0 0 1 19 1 353276 115 116 260 331 553 706 841 919 1033 1151 1194 1209
3932614304176446 334622 12:36:16 14.868380667970404 1188 1 0 0 0 13 1 10371 6 12 19 19 43 66 124 163 282 426 499 570
3932645072853332 993097 14:38:33 17.128313297041352 156 65 2 2 0 18 2 76076 3 4 5 5 8 10 77 97 114 128 132 136
3932654695069107 262802 15:16:46 16.84311581079665 1147 1 0 0 0 17 2 7341 1 1 1 3 3 29 79 86 88 243 250 1077
3932713129879174 8136060 19:08:58 15.689002367578599 816 71 0 2 1 14 3 10050 85 182 183 279 467 554 614 632 635 669 708 723
3932715160534180 3918285 19:17:03 6.4959107722130005 226 7 0 2 0 3 3 328 6 12 12 17 31 46 60 67 70 82 94 99
3932755584929394 7389240 21:57:40 5.9576384809950005 861 49 0 0 0 5 3 36332 251 430 524 583 741 762 771 777 790 850 858 858
3932957070356612 7249715 11:18:19 21.631941791603495 1107 35 0 0 0 19 1 173972 63 104 119 133 189 212 248 272 621 924 988 1008
3932973071885965 5511390 12:21:54 18.51333560575169 165 3072 0 0 0 50 1 63745 13 27 30 34 51 62 92 104 119 149 159 160
3933012871475627 6334504 15:00:03 23.059761631281546 134 18 1 2 1 46 2 20933 3 7 7 8 13 19 28 36 38 39 77 89
3933190001952723 7846655 02:43:54 9.644564200684 327 166 0 0 0 31 0 107 0 0 0 0 0 0 0 0 0 94 295 298
3933311896169077 763227 10:48:16 45.9504918987001 676 6 1 4 2 40 1 5827 55 103 130 163 266 349 403 423 447 478 540 586
3933314949330718 6376516 11:00:24 28.839061734329057 1078 218 0 0 0 42 1 135069 89 247 472 649 883 932 958 973 997 1032 1051 1058
3933377222447785 7855063 15:07:51 52.586525510348 209 170 0 2 0 37 2 404 1 2 3 3 3 4 107 185 194 202 205 206
3933388102387163 6366647 15:51:05 35.02910881601861 886 343 2 0 0 48 2 29858 165 220 258 282 319 355 660 838 852 870 887 887
3933409233897642 7995816 17:15:03 3.4285069840566003 124 72 0 0 0 7 2 15374 12 24 33 39 52 61 75 86 90 108 116 117
3933411741664622 7850936 17:25:00 51.09671693651581 217 327 0 2 1 59 2 72927 0 0 0 0 0 0 0 0 0 0 0 0
3933421678571684 6337870 18:04:30 4.6705619961074 417 83 0 2 0 10 2 27880 27 88 147 215 307 341 385 393 395 403 409 411
3933439424196532 6303225 19:15:01 23.244696194085197 226 42 0 2 0 23 3 16 0 0 0 0 0 0 0 0 0 0 0 0
3933449968599713 7063400 19:56:55 21.003664365314354 144 44 0 0 1 35 3 45822 3 8 11 16 26 28 47 66 109 145 145 145
3933507963130879 4404552 23:47:21 40.382858905845 922 71 0 2 1 47 3 6426 52 104 130 152 185 191 205 221 320 867 893 902
3933518054718692 5396488 00:27:28 16.204532352244197 263 3025 0 0 0 27 0 47439 7 12 17 18 26 31 32 38 60 227 250 250
3933627693569448 3565697 07:43:08 7.699598255525 106 27 0 2 1 8 1 1197 7 10 21 32 61 76 90 97 102 104 104 107
3933700121455124 5961549 12:30:56 15.2976698246054 168 216 0 0 1 27 1 17660 13 25 29 33 46 52 114 141 160 164 165 166
3933700682841062 7030367 12:33:10 49.53786802058565 157 43 0 4 0 49 1 25182 21 34 40 48 55 57 66 74 80 144 150 150
3933733079595665 415880 14:41:54 17.648452976221996 373 131 0 2 1 14 2 104 0 0 0 0 0 0 0 0 0 0 1 1
3933740025443190 3565697 15:09:29 12.147784004144 110 27 0 2 1 13 2 1197 31 38 47 51 72 77 96 107 108 109 109 109
3933758379962709 3565697 16:22:26 20.961510155615002 535 27 0 2 1 21 2 1197 34 69 100 125 220 323 447 494 510 519 529 533
3933771864582969 5511390 17:16:01 20.2111164718067 153 3072 1 2 0 28 2 63745 3 4 13 20 30 43 66 76 77 100 136 138
3933778889973595 3997034 17:43:55 38.5238676343272 124 692 0 0 2 36 2 3818 2 3 4 5 9 10 17 23 25 39 48 49
3933780605968744 5488162 17:50:45 32.09040258026655 520 1 0 4 0 54 2 143 3 3 3 3 3 3 3 3 3 14 43 59
3933790739100905 2024828 18:31:01 19.626354117921494 1343 21 0 2 0 23 2 215918 177 270 324 372 459 556 696 760 771 931 1024 1064
3933826235075051 7569041 20:52:04 11.125180008404 965 116 0 0 1 7 3 107328 86 168 218 251 351 414 481 492 503 693 760 801
3933858460729054 334622 23:00:07 16.551897920258398 268 1 0 0 0 17 3 10371 2 5 6 7 16 16 16 16 16 101 167 241
3934009438336649 787558 09:00:03 17.2408585295955 1118 20 0 0 1 17 1 43261 18 37 65 171 526 796 880 941 1012 1041 1054 1065
3934115730936373 8188354 16:02:25 44.279825544726044 456 479 0 2 1 54 2 326246 46 79 91 109 147 163 199 218 241 284 291 296
3934185922176841 1422335 20:41:20 10.303504173083192 587 27 0 2 0 41 3 20156 22 36 41 56 87 101 126 135 144 188 225 266
3934192301395737 2669718 21:06:41 6.1784071440220005 174 506 0 2 0 6 3 1041 9 16 25 34 44 49 52 52 53 95 123 127
3934198370510599 6694319 21:30:47 16.386467763386623 123 138 0 2 0 37 3 10328 0 1 1 1 1 1 1 1 1 1 1 54
3934400200411652 5850543 10:52:48 13.4097013724345 226 66 0 2 0 19 1 267084 24 32 38 44 57 69 109 129 139 190 215 219
3934449165307464 8294071 14:07:22 11.489656543434 1085 107 0 0 0 8 2 8907 46 83 142 204 350 463 859 968 1012 1042 1059 1068
3934477539230407 5343758 16:00:07 12.713723148114 461 126 0 0 0 13 2 69474 60 93 120 140 188 298 369 392 399 425 446 452
3934513648215688 5511390 18:23:36 22.457756383254548 178 3072 0 4 0 24 2 63745 20 34 41 47 85 103 115 120 122 164 169 170
3934530253731497 6859915 19:29:35 30.19450879804069 140 1841 0 0 1 20 3 2831 3 12 19 29 49 58 76 84 84 101 115 116
3934717574947667 6176460 07:53:56 23.233480892587146 291 111 0 4 0 30 1 1509 5 24 38 57 123 166 223 238 251 271 276 283
3934735166179632 5961549 09:03:50 4.0633356253400015 323 216 0 0 0 6 1 17660 32 46 62 73 92 106 113 124 131 289 311 314
3934752438152598 7298946 10:12:27 7.488114030158999 716 62 0 0 0 9 1 35548 57 84 137 199 319 419 480 507 531 599 662 688
3934762332522563 5961549 10:51:47 4.3637452635875 199 216 1 0 0 8 1 17660 41 69 80 94 123 130 150 154 160 175 182 186
3934811670430804 6366647 14:07:50 30.802330934944496 849 343 0 2 0 46 2 29858 178 258 316 358 646 756 800 821 831 841 844 845
3934928376650489 6854938 21:51:34 4.742262169170334 390 78 0 2 0 16 3 676 1 3 6 7 23 31 37 42 45 111 213 223
3934942083579604 4397103 22:46:03 41.401299636218745 956 8 0 4 1 46 3 1336 75 184 285 356 524 577 619 632 726 883 899 902
3935136326066616 1074052 11:37:54 47.558658901449576 547 127 4 2 0 76 1 765 13 14 27 65 220 315 390 439 495 529 541 542
3935165803749224 6015103 13:35:02 8.525090457709029 164 27 0 0 0 12 2 98422 40 62 72 76 94 110 129 151 157 160 162 162
3935179506986331 2334413 14:29:29 2.5096382454499997 976 177 0 0 0 3 2 105 2 4 5 5 19 24 31 131 694 849 915 932
3935272935183865 799845 20:40:44 17.871549993473998 380 18 0 0 1 20 3 353276 0 0 0 0 0 0 42 69 88 245 301 326
3935305775998357 6717870 22:51:14 7.817830879710001 244 271 0 0 1 6 3 21408 16 36 64 88 125 137 146 147 168 220 226 227
3935344208214466 6753019 01:23:57 10.584129440377502 264 340 0 0 1 20 0 575 3 5 7 9 11 12 13 18 31 54 230 237
3935453738653175 3881265 08:39:11 15.749794138164198 142 20 0 0 1 16 1 70 0 0 0 1 11 19 46 67 88 143 143 143
3935537511870116 1692590 14:12:04 20.9691003854884 256 10 0 0 1 18 2 2977 15 56 77 93 123 140 161 172 188 196 206 213
3935538106985379 7030367 14:14:26 30.783357619276195 498 43 0 2 1 48 2 25182 27 41 45 49 68 80 125 211 260 303 319 322
3935551050480028 6657316 15:05:51 30.344582136187988 1057 37 0 0 1 50 2 10568 19 41 73 95 172 251 307 357 434 579 663 757
3935561783850554 5511390 15:48:31 17.46964028137101 1278 3072 0 2 0 23 2 63745 37 65 89 113 211 292 405 506 597 770 861 876
3935591840336882 1685681 17:47:57 13.8765195438166 200 27 1 2 0 21 2 1305 6 14 29 50 87 113 141 154 158 172 179 184
3935643337739613 8239221 21:12:35 26.20611526201095 1478 79 0 0 0 31 3 321766 102 184 224 260 349 382 459 492 511 1086 1331 1379
3935667022923444 5808072 22:46:41 23.967251785012003 269 52 0 2 1 22 3 52 0 1 1 2 3 5 7 7 8 250 256 257
3935741614479648 1351956 03:43:05 42.39435507249271 149 150 0 2 1 31 0 5676 1 2 2 2 7 17 54 78 95 140 145 146
3935838729407494 419264 10:09:00 40.57973468867943 677 6 2 2 0 57 1 617 0 4 5 5 5 5 30 67 98 134 165 243
3935872971855387 5910151 12:25:04 17.271638360029193 443 247 0 2 0 21 1 476640 6 8 15 17 38 47 137 145 311 316 428 440
3935876075704930 2731553 12:37:24 48.539661042241676 240 65 0 2 0 45 1 164 1 1 1 1 1 4 7 9 9 32 49 58
3935877321225874 7298946 12:42:21 2.57109131332 162 62 0 0 0 5 1 35548 22 48 63 67 82 91 103 111 120 134 150 151
3935904291266219 7962852 14:29:31 25.95103547939108 162 292 0 2 1 19 2 9714 17 35 43 50 104 129 142 155 163 163 163 163
3935910616051991 6839698 14:54:39 14.157904933045252 585 132 3 2 0 35 2 30 122 224 276 292 347 375 491 533 559 576 583 583
3935925144892970 7424214 15:52:23 15.626194896088 985 42 0 2 1 16 2 28698 67 103 130 142 213 256 340 497 596 674 705 714
3935940835630072 1181901 16:54:44 37.33226348002081 1304 16 0 4 0 42 2 2721 120 256 327 328 670 827 972 1073 1128 1195 1244 1271
3936012768354456 799845 21:40:34 8.73519672456983 1164 18 0 0 1 8 3 353276 98 167 219 284 382 469 515 527 542 788 832 851
3936017222192262 2850689 21:58:16 4.3898733404589 270 468 0 0 0 8 3 907 1 2 3 3 3 3 3 3 3 124 257 265
3936267316057609 6722992 14:32:03 8.5197958492602 1106 49 0 0 0 11 2 25298 30 41 52 59 110 138 159 171 410 926 1013 1053
3936304812827345 6472320 17:01:03 10.919112904307001 132 18 0 0 1 15 2 44426 8 16 23 31 44 51 59 64 66 75 79 83
3936335456517505 6337870 19:02:49 26.79291746046241 794 83 0 2 0 20 3 27880 45 150 262 345 511 558 605 634 650 681 695 710
3936373536527887 8253334 21:34:08 1.1948932208332497 1270 51 0 0 0 6 3 171226 114 115 183 235 334 497 715 754 778 1036 1089 1119
3936393040212970 7298946 22:51:38 35.31330683266891 639 62 0 2 1 40 3 35548 19 42 50 58 86 112 120 132 168 472 583 596
3936521742553883 899735 07:23:03 10.0371653004562 693 3 0 0 1 8 1 13152 8 11 15 18 31 136 180 198 211 256 275 284
3936531053990690 6363053 08:00:03 4.5500328684380005 935 72 0 2 0 5 1 2542 7 15 25 33 152 297 466 551 617 725 788 803
3936559927195618 7893278 09:54:47 20.850316263694 222 72 0 2 1 28 1 244074 5 7 8 12 16 18 18 20 35 53 68 75
3936591477339097 1096275 12:00:08 14.8257946377216 672 14 0 0 1 17 1 14686 48 156 236 333 457 494 540 566 577 601 611 615
3936682329708081 8202524 18:01:09 57.87469964175372 726 97 2 0 0 61 2 154832 41 64 81 94 126 166 326 473 488 632 680 695
3936707781189673 5961549 19:42:18 25.121655495552503 515 216 0 2 0 23 3 17660 26 40 48 52 101 133 170 178 181 464 505 508
3936868347834997 3861181 06:20:20 2.5096382454499997 158 286 0 0 0 3 0 221 1 1 1 1 1 2 4 48 95 150 159 159
3937053278322819 3484453 18:35:11 31.0408445667742 167 74 0 2 0 42 2 1034 72 105 117 124 152 159 163 164 164 166 168 168
3937135457849823 3435822 00:01:44 -0.5437384215318003 168 272 0 0 0 5 0 4755 71 111 118 125 139 141 144 146 160 166 169 169
3937147616389803 689974 00:50:03 13.713903025908001 1242 53 0 0 1 16 0 73583 100 101 153 190 308 351 390 431 541 760 801 866
3937285513243078 8036718 09:58:00 12.80226654834415 228 73 0 2 0 16 1 5967 14 27 34 44 65 83 108 117 121 137 141 146
3937301127903290 1507856 11:00:03 15.3682687694802 1219 30 0 0 1 22 1 254413 75 180 248 312 465 611 725 804 914 1114 1150 1171
3937356241175592 5651592 14:39:03 17.3424848273787 544 43 0 0 1 20 2 158366 80 149 184 214 301 354 412 456 515 528 533 535
3937490870579468 689974 23:34:01 32.643479048987395 1413 53 0 0 2 23 3 73583 73 161 162 194 290 326 351 373 413 563 707 914
3937708827293215 7728027 14:00:06 10.896013767918902 1070 37 0 0 0 16 2 385530 226 343 417 482 654 731 860 927 982 1023 1048 1052
3937776770434434 5610503 18:30:05 16.634443778902828 263 102 0 2 1 19 2 11033 0 0 0 0 0 1 3 3 3 3 264 264
3937799440893354 6177670 20:00:10 34.773577831690034 244 575 0 0 1 47 3 416162 57 95 115 137 176 203 227 230 233 243 243 243
3937804008665448 4822922 20:18:19 35.61390626648648 195 107 2 0 0 57 3 1033 17 26 30 33 44 50 55 58 59 106 122 126
3937808442027175 6505876 20:35:56 42.9284023606284 597 125 0 2 0 49 3 187 1 2 3 10 109 262 356 381 385 479 497 503
3937832123497461 5388934 22:10:01 48.30434011772729 142 648 0 0 1 36 3 15424 18 32 42 53 84 95 102 106 113 143 143 143
3937854101008922 8161084 23:37:22 21.825103684207726 680 92 0 0 0 32 3 118225 41 82 102 103 150 163 172 185 322 492 627 642
3937875345352861 2652524 01:01:47 12.876705430035006 258 315 0 2 0 13 0 974 1 2 2 2 2 2 2 16 100 243 256 256
3937981741698878 1775352 08:04:34 9.0757885876764 993 1048 1 0 1 9 1 1101 0 1 1 1 1 2 2 2 2 5 78 87
3938377718330790 8103709 10:18:02 25.121478915066533 150 120 0 0 0 30 1 2987 3 5 7 12 21 30 45 64 92 129 140 140
3938426128634042 7379632 13:30:24 30.7706740918418 524 48 0 0 0 28 2 46189 51 86 104 116 169 211 272 333 398 481 496 502
3938464292505364 5736613 16:02:03 9.460036942880832 1155 162 0 0 0 7 2 178770 121 227 228 347 607 738 843 912 961 1056 1093 1117
3938493983646585 6244122 18:00:02 9.41124576598009 210 449 0 2 0 27 2 73278 1 3 8 10 34 58 118 151 151 211 211 211
3938554067661566 7030367 21:58:47 6.43469870273 615 43 0 2 0 5 3 25182 43 70 83 96 124 225 291 300 325 468 522 552
3938729204572752 5850543 09:34:43 20.515855286435748 129 66 0 2 0 31 1 267084 8 17 21 30 50 52 56 102 116 121 122 123
3938729531707044 7118771 09:36:01 41.53081753809923 258 19 0 2 0 34 1 508 3 3 4 4 4 5 5 45 194 256 257 259
3938735613734312 6376516 10:00:11 21.481462528402826 767 218 0 0 0 23 1 135069 72 73 74 220 552 624 681 704 726 741 756 762
3938754454271555 5114102 11:15:03 3.5070839725529996 1209 194 0 0 0 6 1 154484 260 406 516 517 764 868 933 975 1015 1098 1129 1146
3938931252242842 3236706 22:57:35 29.64457498097199 929 70 1 4 1 33 3 14167 183 287 356 401 505 533 540 544 632 862 893 900
3939105404916913 7030367 10:29:36 8.314695852252001 369 43 0 0 0 6 1 25182 49 74 93 109 139 169 193 201 224 264 283 289
3939110152683924 334622 10:48:28 7.936908670245 912 1 0 0 1 4 1 10371 11 17 22 30 52 65 105 182 260 439 572 670
3939170357707183 6176220 14:47:42 35.117695816370485 255 121 2 6 0 47 2 758 46 63 83 92 164 182 226 244 250 254 254 256
3939315447185955 3125631 00:24:13 30.23003878208355 145 67 0 0 0 55 0 506 0 2 2 2 5 6 6 8 78 141 143 144
3939451396790369 5465695 09:24:27 36.350112652357296 81 64 0 4 0 64 1 1080343 0 0 0 0 0 0 0 0 0 0 0 0
